D,C,NumBur,nTour,ELECTION,Inscrits,Votants,Exprime,_NAME_,_LABEL_,BAYR,BESA,BOVE,BUFF,LAGU,LEPE,NIHO,ROYA,SARK,SCHI,VILL,VOYN,Inscrits2,Votants2,Exprime2,ROYA2,SARK2,abstention,abstention2,LIBGEO,REG,DEP,TAU2010,POP_MUN_2008,Pctabstention,PctBAYR,PctBESA,PctBOVE,PctBUFF,PctLAGU,PctLEPE,PctNIHO,PctROYA,PctSARK,PctSCHI,PctVILL,PctVOYN,Pctabstention2,PctSARK2,PctROYA2,IDENT,Strate
BASSIN PARISIEN EST,590,0001,2,Pres2007,137,125,123,nbVoix,Nombre de voix,12,4,4,6,0,10,6,24,53,1,3,0,137,122,117,47,70,12,15,Pargny-la-Dhuys,22,02,0,164,0.0875912409,0.0975609756,0.0325203252,0.0325203252,0.0487804878,0,0.081300813,0.0487804878,0.1951219512,0.4308943089,0.0081300813,0.0243902439,0,0.1094890511,0.5982905983,0.4017094017,025900001,6
BASSIN PARISIEN EST,591,0001,2,Pres2007,98,90,88,nbVoix,Nombre de voix,6,11,1,1,4,28,6,6,20,1,4,0,98,86,79,32,47,8,12,Pargny-les-Bois,22,02,6,135,0.0816326531,0.0681818182,0.125,0.0113636364,0.0113636364,0.0454545455,0.3181818182,0.0681818182,0.0681818182,0.2272727273,0.0113636364,0.0454545455,0,0.1224489796,0.5949367089,0.4050632911,025910001,6
BASSIN PARISIEN EST,592,0001,2,Pres2007,165,152,149,nbVoix,Nombre de voix,23,2,1,3,4,21,3,17,70,0,4,1,165,150,138,39,99,13,15,Parpeville,22,02,0,232,0.0787878788,0.1543624161,0.0134228188,0.0067114094,0.0201342282,0.0268456376,0.1409395973,0.0201342282,0.1140939597,0.4697986577,0,0.0268456376,0.0067114094,0.0909090909,0.7173913043,0.2826086957,025920001,6
BASSIN PARISIEN EST,593,0001,2,Pres2007,842,736,729,nbVoix,Nombre de voix,110,25,2,26,17,101,13,172,231,3,20,9,840,755,717,318,399,106,85,Pasly,22,02,6,1019,0.1258907363,0.1508916324,0.0342935528,0.0027434842,0.0356652949,0.0233196159,0.1385459534,0.0178326475,0.2359396433,0.316872428,0.0041152263,0.0274348422,0.012345679,0.1011904762,0.5564853556,0.4435146444,025930001,5
BASSIN PARISIEN EST,594,0001,2,Pres2007,111,96,94,nbVoix,Nombre de voix,9,5,1,0,0,22,3,13,36,0,5,0,111,94,94,30,64,15,17,Passy-en-Valois,22,02,10,156,0.1351351351,0.0957446809,0.0531914894,0.0106382979,0,0,0.2340425532,0.0319148936,0.1382978723,0.3829787234,0,0.0531914894,0,0.1531531532,0.6808510638,0.3191489362,025940001,6
BASSIN PARISIEN EST,595,0001,2,Pres2007,108,93,91,nbVoix,Nombre de voix,11,3,0,0,1,14,2,3,54,0,3,0,108,95,91,16,75,15,13,Passy-sur-Marne,22,02,0,153,0.1388888889,0.1208791209,0.032967033,0,0,0.010989011,0.1538461538,0.021978022,0.032967033,0.5934065934,0,0.032967033,0,0.1203703704,0.8241758242,0.1758241758,025950001,6
BASSIN PARISIEN EST,596,0001,2,Pres2007,523,424,417,nbVoix,Nombre de voix,71,29,9,14,4,70,1,96,102,3,11,7,523,429,410,200,210,99,94,Pavant,22,02,10,779,0.189292543,0.170263789,0.0695443645,0.0215827338,0.0335731415,0.0095923261,0.1678657074,0.0023980815,0.2302158273,0.2446043165,0.0071942446,0.0263788969,0.0167865707,0.1797323136,0.512195122,0.487804878,025960001,4
BASSIN PARISIEN EST,597,0001,2,Pres2007,53,51,50,nbVoix,Nombre de voix,1,3,3,3,0,6,0,14,19,0,1,0,53,49,47,28,19,2,4,Perles,22,02,8,83,0.0377358491,0.02,0.06,0.06,0.06,0,0.12,0,0.28,0.38,0,0.02,0,0.0754716981,0.4042553191,0.5957446809,025970001,6
BASSIN PARISIEN EST,598,0001,2,Pres2007,494,431,426,nbVoix,Nombre de voix,62,26,1,10,10,83,3,72,139,0,14,6,494,440,419,161,258,63,54,Pernant,22,02,6,696,0.1275303644,0.1455399061,0.0610328638,0.0023474178,0.0234741784,0.0234741784,0.1948356808,0.0070422535,0.1690140845,0.3262910798,0,0.0328638498,0.014084507,0.1093117409,0.61575179,0.38424821,025980001,5
BASSIN PARISIEN EST,599,0001,2,Pres2007,222,190,188,nbVoix,Nombre de voix,24,9,1,3,4,45,3,45,49,0,5,0,222,182,170,72,98,32,40,Pierremande,22,02,0,278,0.1441441441,0.1276595745,0.0478723404,0.0053191489,0.0159574468,0.0212765957,0.2393617021,0.0159574468,0.2393617021,0.2606382979,0,0.0265957447,0,0.1801801802,0.5764705882,0.4235294118,025990001,4
BASSIN PARISIEN EST,600,0001,2,Pres2007,295,248,244,nbVoix,Nombre de voix,25,20,0,1,3,46,4,75,62,0,8,0,295,257,246,134,112,47,38,Pierrepont,22,02,6,396,0.1593220339,0.1024590164,0.0819672131,0,0.0040983607,0.012295082,0.1885245902,0.0163934426,0.3073770492,0.2540983607,0,0.0327868852,0,0.1288135593,0.4552845528,0.5447154472,026000001,4
BASSIN PARISIEN EST,601,0001,2,Pres2007,105,91,90,nbVoix,Nombre de voix,6,3,6,0,1,20,1,22,26,0,3,2,105,87,78,41,37,14,18,Pignicourt,22,02,8,141,0.1333333333,0.0666666667,0.0333333333,0.0666666667,0,0.0111111111,0.2222222222,0.0111111111,0.2444444444,0.2888888889,0,0.0333333333,0.0222222222,0.1714285714,0.4743589744,0.5256410256,026010001,5
BASSIN PARISIEN EST,602,0001,2,Pres2007,1213,984,976,nbVoix,Nombre de voix,90,78,14,30,36,153,8,284,245,6,18,14,1213,1012,979,561,418,229,201,Pinon,22,02,0,1755,0.1887881286,0.0922131148,0.0799180328,0.0143442623,0.0307377049,0.0368852459,0.1567622951,0.0081967213,0.2909836066,0.2510245902,0.006147541,0.018442623,0.0143442623,0.165704864,0.4269662921,0.5730337079,026020001,4
BASSIN PARISIEN EST,604,0001,2,Pres2007,65,53,52,nbVoix,Nombre de voix,8,0,0,0,1,13,0,9,20,0,1,0,65,52,51,14,37,12,13,Pithon,22,02,1,82,0.1846153846,0.1538461538,0,0,0,0.0192307692,0.25,0,0.1730769231,0.3846153846,0,0.0192307692,0,0.2,0.7254901961,0.2745098039,026040001,6
BASSIN PARISIEN EST,605,0001,2,Pres2007,138,122,120,nbVoix,Nombre de voix,10,4,0,3,4,29,5,23,39,0,3,0,138,123,120,46,74,16,15,Pleine-Selve,22,02,7,174,0.115942029,0.0833333333,0.0333333333,0,0.025,0.0333333333,0.2416666667,0.0416666667,0.1916666667,0.325,0,0.025,0,0.1086956522,0.6166666667,0.3833333333,026050001,6
BASSIN PARISIEN EST,606,0001,2,Pres2007,69,60,60,nbVoix,Nombre de voix,12,5,0,2,2,9,0,3,24,0,2,1,69,60,59,15,44,9,9,Le Plessier-Huleu,22,02,10,78,0.1304347826,0.2,0.0833333333,0,0.0333333333,0.0333333333,0.15,0,0.05,0.4,0,0.0333333333,0.0166666667,0.1304347826,0.7457627119,0.2542372881,026060001,6
BASSIN PARISIEN EST,607,0001,2,Pres2007,65,60,60,nbVoix,Nombre de voix,11,2,1,1,0,6,0,17,17,0,3,2,65,62,56,24,32,5,3,Ploisy,22,02,6,85,0.0769230769,0.1833333333,0.0333333333,0.0166666667,0.0166666667,0,0.1,0,0.2833333333,0.2833333333,0,0.05,0.0333333333,0.0461538462,0.5714285714,0.4285714286,026070001,3
BASSIN PARISIEN EST,608,0001,2,Pres2007,391,322,314,nbVoix,Nombre de voix,29,11,6,4,11,76,9,61,86,4,15,2,391,333,318,119,199,69,58,Plomion,22,02,0,491,0.1764705882,0.0923566879,0.0350318471,0.0191082803,0.0127388535,0.0350318471,0.2420382166,0.0286624204,0.1942675159,0.2738853503,0.0127388535,0.0477707006,0.0063694268,0.1483375959,0.6257861635,0.3742138365,026080001,6
BASSIN PARISIEN EST,609,0001,2,Pres2007,19,16,16,nbVoix,Nombre de voix,4,0,0,1,0,2,0,1,7,0,0,1,19,17,17,4,13,3,2,Ployart-et-Vaurseine,22,02,6,19,0.1578947368,0.25,0,0,0.0625,0,0.125,0,0.0625,0.4375,0,0,0.0625,0.1052631579,0.7647058824,0.2352941176,026090001,2
BASSIN PARISIEN EST,610,0001,2,Pres2007,463,411,405,nbVoix,Nombre de voix,63,11,0,12,4,71,4,90,130,3,11,6,463,412,397,165,232,52,51,Pommiers,22,02,6,624,0.1123110151,0.1555555556,0.0271604938,0,0.0296296296,0.0098765432,0.175308642,0.0098765432,0.2222222222,0.3209876543,0.0074074074,0.0271604938,0.0148148148,0.1101511879,0.5843828715,0.4156171285,026100001,5
BASSIN PARISIEN EST,612,0001,2,Pres2007,94,79,79,nbVoix,Nombre de voix,10,0,0,2,0,26,2,12,21,3,3,0,94,81,80,31,49,15,13,Pont-Arcy,22,02,8,130,0.1595744681,0.1265822785,0,0,0.0253164557,0,0.3291139241,0.0253164557,0.1518987342,0.2658227848,0.0379746835,0.0379746835,0,0.1382978723,0.6125,0.3875,026120001,6
BASSIN PARISIEN EST,613,0001,2,Pres2007,368,324,324,nbVoix,Nombre de voix,54,13,5,1,6,56,5,74,95,0,12,3,368,325,315,136,179,44,43,Pontavert,22,02,8,605,0.1195652174,0.1666666667,0.0401234568,0.0154320988,0.0030864198,0.0185185185,0.1728395062,0.0154320988,0.2283950617,0.2932098765,0,0.037037037,0.0092592593,0.1168478261,0.5682539683,0.4317460317,026130001,5
BASSIN PARISIEN EST,614,0001,2,Pres2007,210,184,179,nbVoix,Nombre de voix,19,16,3,3,5,23,6,45,55,0,3,1,210,182,175,79,96,26,28,Pontru,22,02,7,298,0.1238095238,0.1061452514,0.0893854749,0.0167597765,0.0167597765,0.0279329609,0.1284916201,0.0335195531,0.251396648,0.3072625698,0,0.0167597765,0.0055865922,0.1333333333,0.5485714286,0.4514285714,026140001,4
BASSIN PARISIEN EST,615,0001,2,Pres2007,278,238,235,nbVoix,Nombre de voix,41,25,0,1,8,30,3,44,77,0,4,2,278,257,246,110,136,40,21,Pontruet,22,02,7,345,0.1438848921,0.1744680851,0.1063829787,0,0.0042553191,0.0340425532,0.1276595745,0.0127659574,0.1872340426,0.3276595745,0,0.0170212766,0.0085106383,0.0755395683,0.5528455285,0.4471544715,026150001,5
BASSIN PARISIEN EST,616,0001,2,Pres2007,119,97,97,nbVoix,Nombre de voix,14,2,0,5,2,16,1,15,39,0,2,1,119,100,93,35,58,22,19,Pont-Saint-Mard,22,02,0,173,0.1848739496,0.1443298969,0.0206185567,0,0.0515463918,0.0206185567,0.1649484536,0.0103092784,0.1546391753,0.4020618557,0,0.0206185567,0.0103092784,0.1596638655,0.623655914,0.376344086,026160001,6
BASSIN PARISIEN EST,617,0001,2,Pres2007,393,345,339,nbVoix,Nombre de voix,50,22,4,8,9,64,3,109,50,3,15,2,393,348,338,208,130,48,45,Pouilly-sur-Serre,22,02,0,536,0.1221374046,0.1474926254,0.0648967552,0.01179941,0.0235988201,0.0265486726,0.1887905605,0.0088495575,0.3215339233,0.1474926254,0.0088495575,0.0442477876,0.005899705,0.1145038168,0.3846153846,0.6153846154,026170001,4
BASSIN PARISIEN EST,618,0001,2,Pres2007,511,438,437,nbVoix,Nombre de voix,49,16,0,4,9,96,6,84,161,0,12,0,511,422,404,141,263,73,89,Prémont,22,02,0,736,0.1428571429,0.1121281465,0.0366132723,0,0.0091533181,0.0205949657,0.2196796339,0.0137299771,0.1922196796,0.3684210526,0,0.0274599542,0,0.1741682975,0.650990099,0.349009901,026180001,6
BASSIN PARISIEN EST,619,0001,2,Pres2007,330,279,276,nbVoix,Nombre de voix,45,17,6,2,6,29,6,74,75,2,10,4,328,284,280,146,134,51,44,Prémontré,22,02,0,764,0.1545454545,0.1630434783,0.0615942029,0.0217391304,0.0072463768,0.0217391304,0.1050724638,0.0217391304,0.268115942,0.2717391304,0.0072463768,0.0362318841,0.0144927536,0.1341463415,0.4785714286,0.5214285714,026190001,5
BASSIN PARISIEN EST,620,0001,2,Pres2007,258,215,211,nbVoix,Nombre de voix,27,7,2,2,2,60,4,48,50,2,5,2,258,206,193,76,117,43,52,Presles-et-Boves,22,02,0,361,0.1666666667,0.1279620853,0.0331753555,0.009478673,0.009478673,0.009478673,0.2843601896,0.018957346,0.2274881517,0.2369668246,0.009478673,0.0236966825,0.009478673,0.2015503876,0.6062176166,0.3937823834,026200001,4
BASSIN PARISIEN EST,621,0001,2,Pres2007,300,261,256,nbVoix,Nombre de voix,36,7,2,4,4,33,1,52,101,0,12,4,300,262,248,84,164,39,38,Presles-et-Thierny,22,02,6,361,0.13,0.140625,0.02734375,0.0078125,0.015625,0.015625,0.12890625,0.00390625,0.203125,0.39453125,0,0.046875,0.015625,0.1266666667,0.6612903226,0.3387096774,026210001,5
BASSIN PARISIEN EST,622,0001,2,Pres2007,47,45,44,nbVoix,Nombre de voix,6,0,2,0,0,13,0,7,16,0,0,0,47,45,42,14,28,2,2,Priez,22,02,0,49,0.0425531915,0.1363636364,0,0.0454545455,0,0,0.2954545455,0,0.1590909091,0.3636363636,0,0,0,0.0425531915,0.6666666667,0.3333333333,026220001,6
BASSIN PARISIEN EST,623,0001,2,Pres2007,99,90,90,nbVoix,Nombre de voix,6,7,1,9,3,9,0,25,24,0,6,0,99,90,89,53,36,9,9,Prisces,22,02,0,115,0.0909090909,0.0666666667,0.0777777778,0.0111111111,0.1,0.0333333333,0.1,0,0.2777777778,0.2666666667,0,0.0666666667,0,0.0909090909,0.404494382,0.595505618,026230001,4
BASSIN PARISIEN EST,624,0001,2,Pres2007,251,205,203,nbVoix,Nombre de voix,15,11,1,9,8,52,4,43,52,1,3,4,251,196,188,84,104,46,55,Proisy,22,02,0,305,0.1832669323,0.0738916256,0.0541871921,0.0049261084,0.0443349754,0.039408867,0.2561576355,0.0197044335,0.2118226601,0.2561576355,0.0049261084,0.0147783251,0.0197044335,0.219123506,0.5531914894,0.4468085106,026240001,4
BASSIN PARISIEN EST,625,0001,2,Pres2007,121,98,97,nbVoix,Nombre de voix,6,5,2,0,5,25,1,19,31,1,2,0,121,102,95,43,52,23,19,Proix,22,02,0,145,0.1900826446,0.0618556701,0.0515463918,0.0206185567,0,0.0515463918,0.2577319588,0.0103092784,0.1958762887,0.3195876289,0.0103092784,0.0206185567,0,0.1570247934,0.5473684211,0.4526315789,026250001,6
BASSIN PARISIEN EST,626,0001,2,Pres2007,356,280,279,nbVoix,Nombre de voix,35,13,4,2,6,59,5,52,93,2,5,3,356,303,291,116,175,76,53,Prouvais,22,02,8,379,0.2134831461,0.1254480287,0.0465949821,0.0143369176,0.0071684588,0.0215053763,0.2114695341,0.017921147,0.1863799283,0.3333333333,0.0071684588,0.017921147,0.0107526882,0.1488764045,0.6013745704,0.3986254296,026260001,5
BASSIN PARISIEN EST,627,0001,2,Pres2007,77,70,69,nbVoix,Nombre de voix,10,3,2,0,2,8,6,7,30,0,1,0,77,70,69,19,50,7,7,Proviseux-et-Plesnoy,22,02,8,109,0.0909090909,0.1449275362,0.0434782609,0.0289855072,0,0.0289855072,0.115942029,0.0869565217,0.1014492754,0.4347826087,0,0.0144927536,0,0.0909090909,0.7246376812,0.2753623188,026270001,6
BASSIN PARISIEN EST,628,0001,2,Pres2007,195,169,167,nbVoix,Nombre de voix,32,12,2,5,4,24,0,28,53,1,4,2,194,169,162,76,86,26,25,Puiseux-en-Retz,22,02,10,224,0.1333333333,0.1916167665,0.0718562874,0.0119760479,0.0299401198,0.0239520958,0.1437125749,0,0.1676646707,0.3173652695,0.005988024,0.0239520958,0.0119760479,0.1288659794,0.5308641975,0.4691358025,026280001,5
BASSIN PARISIEN EST,629,0001,2,Pres2007,246,209,207,nbVoix,Nombre de voix,9,8,3,2,9,44,3,40,81,0,3,5,246,210,204,75,129,37,36,Puisieux-et-Clanlieu,22,02,0,299,0.1504065041,0.0434782609,0.038647343,0.0144927536,0.0096618357,0.0434782609,0.2125603865,0.0144927536,0.193236715,0.3913043478,0,0.0144927536,0.0241545894,0.1463414634,0.6323529412,0.3676470588,026290001,5
BASSIN PARISIEN EST,631,0001,2,Pres2007,280,241,236,nbVoix,Nombre de voix,25,10,0,1,5,52,7,46,72,1,12,5,280,238,228,94,134,39,42,Quierzy,22,02,0,437,0.1392857143,0.1059322034,0.0423728814,0,0.0042372881,0.0211864407,0.2203389831,0.0296610169,0.1949152542,0.3050847458,0.0042372881,0.0508474576,0.0211864407,0.15,0.5877192982,0.4122807018,026310001,6
BASSIN PARISIEN EST,632,0001,2,Pres2007,54,45,45,nbVoix,Nombre de voix,9,1,0,1,0,9,2,3,20,0,0,0,54,41,39,9,30,9,13,Quincy-Basse,22,02,0,53,0.1666666667,0.2,0.0222222222,0,0.0222222222,0,0.2,0.0444444444,0.0666666667,0.4444444444,0,0,0,0.2407407407,0.7692307692,0.2307692308,026320001,6
BASSIN PARISIEN EST,633,0001,2,Pres2007,51,44,43,nbVoix,Nombre de voix,5,1,1,1,0,7,1,11,14,0,2,0,51,47,44,19,25,7,4,Quincy-sous-le-Mont,22,02,0,68,0.137254902,0.1162790698,0.023255814,0.023255814,0.023255814,0,0.1627906977,0.023255814,0.2558139535,0.3255813953,0,0.0465116279,0,0.0784313725,0.5681818182,0.4318181818,026330001,6
BASSIN PARISIEN EST,634,0001,2,Pres2007,63,55,54,nbVoix,Nombre de voix,10,6,1,0,2,6,1,6,18,0,2,2,63,59,56,17,39,8,4,Raillimont,22,02,0,86,0.126984127,0.1851851852,0.1111111111,0.0185185185,0,0.037037037,0.1111111111,0.0185185185,0.1111111111,0.3333333333,0,0.037037037,0.037037037,0.0634920635,0.6964285714,0.3035714286,026340001,6
BASSIN PARISIEN EST,635,0001,2,Pres2007,123,107,106,nbVoix,Nombre de voix,6,5,4,4,1,21,2,27,29,0,6,1,123,101,97,47,50,16,22,Ramicourt,22,02,7,177,0.1300813008,0.0566037736,0.0471698113,0.0377358491,0.0377358491,0.0094339623,0.1981132075,0.0188679245,0.2547169811,0.2735849057,0,0.0566037736,0.0094339623,0.1788617886,0.5154639175,0.4845360825,026350001,6
BASSIN PARISIEN EST,636,0001,2,Pres2007,162,140,139,nbVoix,Nombre de voix,16,7,3,3,4,26,4,28,45,1,1,1,162,144,136,58,78,22,18,Regny,22,02,7,212,0.1358024691,0.1151079137,0.0503597122,0.0215827338,0.0215827338,0.0287769784,0.1870503597,0.0287769784,0.2014388489,0.3237410072,0.0071942446,0.0071942446,0.0071942446,0.1111111111,0.5735294118,0.4264705882,026360001,6
BASSIN PARISIEN EST,637,0001,2,Pres2007,279,238,237,nbVoix,Nombre de voix,37,4,1,6,6,33,2,51,92,1,1,3,279,232,223,88,135,41,47,Remaucourt,22,02,7,330,0.146953405,0.1561181435,0.0168776371,0.0042194093,0.0253164557,0.0253164557,0.1392405063,0.0084388186,0.2151898734,0.388185654,0.0042194093,0.0042194093,0.0126582278,0.1684587814,0.6053811659,0.3946188341,026370001,5
BASSIN PARISIEN EST,638,0001,2,Pres2007,192,177,175,nbVoix,Nombre de voix,17,16,6,3,4,40,10,37,39,0,3,0,189,175,164,97,67,15,14,Remies,22,02,0,239,0.078125,0.0971428571,0.0914285714,0.0342857143,0.0171428571,0.0228571429,0.2285714286,0.0571428571,0.2114285714,0.2228571429,0,0.0171428571,0,0.0740740741,0.4085365854,0.5914634146,026380001,4
BASSIN PARISIEN EST,639,0001,2,Pres2007,257,228,226,nbVoix,Nombre de voix,22,15,0,0,7,51,3,40,72,1,13,2,257,228,223,91,132,29,29,Remigny,22,02,7,364,0.1128404669,0.0973451327,0.0663716814,0,0,0.0309734513,0.2256637168,0.0132743363,0.1769911504,0.3185840708,0.0044247788,0.0575221239,0.0088495575,0.1128404669,0.5919282511,0.4080717489,026390001,6
BASSIN PARISIEN EST,640,0001,2,Pres2007,122,108,105,nbVoix,Nombre de voix,10,4,0,3,4,11,3,39,27,0,2,2,122,111,106,63,43,14,11,Renansart,22,02,7,171,0.1147540984,0.0952380952,0.0380952381,0,0.0285714286,0.0380952381,0.1047619048,0.0285714286,0.3714285714,0.2571428571,0,0.019047619,0.019047619,0.0901639344,0.4056603774,0.5943396226,026400001,3
BASSIN PARISIEN EST,641,0001,2,Pres2007,95,81,80,nbVoix,Nombre de voix,11,6,1,1,2,12,3,11,31,0,2,0,95,86,85,29,56,14,9,Renneval,22,02,0,131,0.1473684211,0.1375,0.075,0.0125,0.0125,0.025,0.15,0.0375,0.1375,0.3875,0,0.025,0,0.0947368421,0.6588235294,0.3411764706,026410001,6
BASSIN PARISIEN EST,642,0001,2,Pres2007,162,119,116,nbVoix,Nombre de voix,13,9,2,0,2,28,4,18,34,0,6,0,162,122,118,49,69,43,40,Résigny,22,02,0,168,0.2654320988,0.1120689655,0.0775862069,0.0172413793,0,0.0172413793,0.2413793103,0.0344827586,0.1551724138,0.2931034483,0,0.0517241379,0,0.2469135802,0.5847457627,0.4152542373,026420001,6
BASSIN PARISIEN EST,643,0001,2,Pres2007,593,500,494,nbVoix,Nombre de voix,68,19,5,10,10,85,6,122,151,1,12,5,593,505,490,210,280,93,88,Ressons-le-Long,22,02,0,762,0.1568296796,0.1376518219,0.0384615385,0.0101214575,0.020242915,0.020242915,0.1720647773,0.012145749,0.2469635628,0.3056680162,0.0020242915,0.024291498,0.0101214575,0.1483979764,0.5714285714,0.4285714286,026430001,4
BASSIN PARISIEN EST,644,0001,2,Pres2007,271,241,240,nbVoix,Nombre de voix,31,7,2,0,2,46,5,40,104,0,2,1,271,240,233,72,161,30,31,Retheuil,22,02,10,377,0.110701107,0.1291666667,0.0291666667,0.0083333333,0,0.0083333333,0.1916666667,0.0208333333,0.1666666667,0.4333333333,0,0.0083333333,0.0041666667,0.1143911439,0.6909871245,0.3090128755,026440001,6
BASSIN PARISIEN EST,645,0001,2,Pres2007,165,130,128,nbVoix,Nombre de voix,19,4,1,4,0,27,3,27,38,2,3,0,165,145,141,63,78,35,20,Reuilly-Sauvigny,22,02,0,233,0.2121212121,0.1484375,0.03125,0.0078125,0.03125,0,0.2109375,0.0234375,0.2109375,0.296875,0.015625,0.0234375,0,0.1212121212,0.5531914894,0.4468085106,026450001,6
BASSIN PARISIEN EST,646,0001,2,Pres2007,34,34,34,nbVoix,Nombre de voix,0,2,0,0,0,13,0,12,6,0,0,1,34,33,33,15,18,0,1,Révillon,22,02,8,65,0,0,0.0588235294,0,0,0,0.3823529412,0,0.3529411765,0.1764705882,0,0,0.0294117647,0.0294117647,0.5454545455,0.4545454545,026460001,6
BASSIN PARISIEN EST,647,0001,2,Pres2007,62,50,50,nbVoix,Nombre de voix,7,2,2,0,1,6,1,5,22,1,3,0,62,47,45,7,38,12,15,Ribeauville,22,02,0,86,0.1935483871,0.14,0.04,0.04,0,0.02,0.12,0.02,0.1,0.44,0.02,0.06,0,0.2419354839,0.8444444444,0.1555555556,026470001,6
BASSIN PARISIEN EST,648,0001,2,Pres2007,1197,1009,993,nbVoix,Nombre de voix,130,59,4,22,31,180,9,236,273,1,32,16,1197,1001,962,443,519,188,196,Ribemont,22,02,7,2023,0.157059315,0.1309164149,0.0594159114,0.0040281974,0.0221550856,0.0312185297,0.1812688822,0.0090634441,0.2376636455,0.2749244713,0.0010070493,0.0322255791,0.0161127895,0.1637426901,0.5395010395,0.4604989605,026480001,4
BASSIN PARISIEN EST,648,0002,2,Pres2007,359,324,322,nbVoix,Nombre de voix,26,22,2,6,8,56,6,104,82,1,9,0,359,320,296,146,150,35,39,Ribemont,22,02,7,2023,0.0974930362,0.0807453416,0.0683229814,0.0062111801,0.0186335404,0.0248447205,0.1739130435,0.0186335404,0.3229813665,0.2546583851,0.0031055901,0.0279503106,0,0.1086350975,0.5067567568,0.4932432432,026480002,4
BASSIN PARISIEN EST,649,0001,2,Pres2007,244,206,204,nbVoix,Nombre de voix,23,5,6,5,7,49,1,42,56,0,3,7,244,201,189,81,108,38,43,Rocourt-Saint-Martin,22,02,4,314,0.1557377049,0.112745098,0.0245098039,0.0294117647,0.0245098039,0.0343137255,0.2401960784,0.0049019608,0.2058823529,0.2745098039,0,0.0147058824,0.0343137255,0.1762295082,0.5714285714,0.4285714286,026490001,6
BASSIN PARISIEN EST,650,0001,2,Pres2007,324,274,267,nbVoix,Nombre de voix,43,7,2,1,1,54,15,39,93,2,7,3,324,269,251,81,170,50,55,Rocquigny,22,02,0,398,0.1543209877,0.1610486891,0.0262172285,0.0074906367,0.0037453184,0.0037453184,0.202247191,0.0561797753,0.1460674157,0.3483146067,0.0074906367,0.0262172285,0.0112359551,0.1697530864,0.6772908367,0.3227091633,026500001,6
BASSIN PARISIEN EST,651,0001,2,Pres2007,68,50,50,nbVoix,Nombre de voix,9,4,2,4,0,6,1,5,18,0,1,0,68,53,52,20,32,18,15,Rogécourt,22,02,0,81,0.2647058824,0.18,0.08,0.04,0.08,0,0.12,0.02,0.1,0.36,0,0.02,0,0.2205882353,0.6153846154,0.3846153846,026510001,6
BASSIN PARISIEN EST,652,0001,2,Pres2007,80,69,68,nbVoix,Nombre de voix,6,2,1,0,2,16,2,12,25,0,1,1,80,68,64,23,41,11,12,Rogny,22,02,0,102,0.1375,0.0882352941,0.0294117647,0.0147058824,0,0.0294117647,0.2352941176,0.0294117647,0.1764705882,0.3676470588,0,0.0147058824,0.0147058824,0.15,0.640625,0.359375,026520001,6
BASSIN PARISIEN EST,653,0001,2,Pres2007,345,299,295,nbVoix,Nombre de voix,46,10,8,3,4,46,4,61,103,1,8,1,345,290,273,109,164,46,55,Romeny-sur-Marne,22,02,0,487,0.1333333333,0.1559322034,0.0338983051,0.0271186441,0.0101694915,0.013559322,0.1559322034,0.013559322,0.206779661,0.3491525424,0.0033898305,0.0271186441,0.0033898305,0.1594202899,0.6007326007,0.3992673993,026530001,5
BASSIN PARISIEN EST,654,0001,2,Pres2007,70,60,59,nbVoix,Nombre de voix,8,2,1,1,1,15,0,11,17,0,3,0,70,62,61,30,31,10,8,Romery,22,02,0,79,0.1428571429,0.1355932203,0.0338983051,0.0169491525,0.0169491525,0.0169491525,0.2542372881,0,0.186440678,0.2881355932,0,0.0508474576,0,0.1142857143,0.5081967213,0.4918032787,026540001,6
BASSIN PARISIEN EST,655,0001,2,Pres2007,96,82,82,nbVoix,Nombre de voix,4,0,4,0,1,14,2,13,44,0,0,0,85,85,82,22,60,14,0,Ronchères,22,02,0,121,0.1458333333,0.0487804878,0,0.0487804878,0,0.012195122,0.1707317073,0.0243902439,0.1585365854,0.5365853659,0,0,0,0,0.7317073171,0.2682926829,026550001,6
BASSIN PARISIEN EST,656,0001,2,Pres2007,257,223,218,nbVoix,Nombre de voix,46,13,0,2,7,16,4,49,69,3,6,3,257,229,220,105,115,34,28,Roucy,22,02,8,404,0.1322957198,0.2110091743,0.0596330275,0,0.0091743119,0.0321100917,0.0733944954,0.0183486239,0.2247706422,0.3165137615,0.0137614679,0.0275229358,0.0137614679,0.1089494163,0.5227272727,0.4772727273,026560001,3
BASSIN PARISIEN EST,657,0001,2,Pres2007,169,146,144,nbVoix,Nombre de voix,6,5,0,0,5,32,5,56,30,1,2,2,169,150,141,88,53,23,19,Rougeries,22,02,0,230,0.1360946746,0.0416666667,0.0347222222,0,0,0.0347222222,0.2222222222,0.0347222222,0.3888888889,0.2083333333,0.0069444444,0.0138888889,0.0138888889,0.1124260355,0.3758865248,0.6241134752,026570001,4
BASSIN PARISIEN EST,658,0001,2,Pres2007,190,175,175,nbVoix,Nombre de voix,26,12,2,3,1,22,4,32,68,0,2,3,190,178,168,65,103,15,12,Roupy,22,02,7,248,0.0789473684,0.1485714286,0.0685714286,0.0114285714,0.0171428571,0.0057142857,0.1257142857,0.0228571429,0.1828571429,0.3885714286,0,0.0114285714,0.0171428571,0.0631578947,0.6130952381,0.3869047619,026580001,6
